Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Finland,FIN,68.8197561,68.84414634,68.57780488,69.01268293,69.22097561,68.97780488,69.47707317,69.66658537,69.61634146,69.50341463,70.1795122,70.01756098,70.70731707,71.22365854,71.13487805,71.67365854,71.81292683,72.3502439,72.89707317,73.15536585,73.44,73.74658537,74.29804878,74.20097561,74.51902439,74.22292683,74.56,74.59195122,74.57707317,74.79219512,74.81317073,75.22756098,75.45536585,75.70512195,76.39560976,76.4095122,76.69341463,76.87853659,77.09073171,77.29121951,77.46585366,77.96585366,78.1195122,78.36829268,78.71463415,78.81707317,79.21463415,79.26341463,79.56829268,79.7195122,79.87073171,80.47073171,80.62682927,80.97560976,81.1804878,81.38536585
Fiji,FJI,55.9584878,56.39273171,56.81746341,57.23217073,57.63885366,58.03602439,58.42619512,58.80834146,59.1824878,59.54860976,59.9062439,60.25239024,60.58802439,60.91214634,61.22621951,61.53217073,61.83297561,62.12958537,62.42397561,62.71765854,63.00863415,63.29646341,63.57817073,63.85334146,64.11997561,64.37909756,64.62970732,64.87329268,65.11134146,65.34385366,65.57085366,65.79331707,66.0112439,66.22414634,66.43353659,66.63890244,66.8402439,67.03756098,67.23085366,67.42012195,67.60585366,67.788,67.96709756,68.14314634,68.31768293,68.49178049,68.668,68.84590244,69.02702439,69.20885366,69.39085366,69.5695122,69.74373171,69.91143902,70.07112195,70.22426829
France,FRA,69.86829268,70.11707317,70.31463415,70.51463415,70.66341463,70.81219512,70.96097561,71.16097561,71.3097561,71.45853659,71.65853659,71.90731707,72.10731707,72.35609756,72.60487805,72.85365854,73.10243902,73.35121951,73.60243902,73.85121951,74.05121951,74.3,74.5,74.8,75,75.3,75.6,75.8,76.1,76.34878049,76.6,76.84878049,77.1,77.3,77.64878049,77.75121951,77.95365854,78.30487805,78.60487805,78.75609756,79.05609756,79.15853659,79.26097561,79.11463415,80.16341463,80.16341463,80.81219512,81.11219512,81.21463415,81.41463415,81.66341463,82.11463415,81.96829268,82.2195122,82.67073171,82.67073171
Faroe Islands,FRO,,,,,,,,,,,,,,74.49756098,,,,,75.98536585,,,,,,,,75.26585366,75.46585366,75.71463415,75.91463415,76.11463415,76.36341463,76.61463415,76.91463415,77.16585366,77.36585366,77.61707317,77.82195122,78.02682927,78.23170732,78.43658537,78.64146341,78.84390244,78.94390244,79.14146341,79.2902439,79.58780488,79.83658537,80.13658537,80.38780488,80.63902439,80.93902439,81.1902439,81.44146341,81.48536585,81.63414634
"Micronesia, Fed. Sts.",FSM,57.58658537,57.98558537,58.38358537,58.78158537,59.17958537,59.57858537,59.98158537,60.38758537,60.79758537,61.21158537,61.63358537,62.07058537,62.52058537,62.97558537,63.42658537,63.85458537,64.23958537,64.56758537,64.83358537,65.03658537,65.18358537,65.28958537,65.37358537,65.45358537,65.53958537,65.63658537,65.74558537,65.85858537,65.97258537,66.08458537,66.19758537,66.31012195,66.42265854,66.53570732,66.6482439,66.7597561,66.86770732,66.97160976,67.07290244,67.17263415,67.2752439,67.38631707,67.50834146,67.64231707,67.78626829,67.93460976,68.08131707,68.21834146,68.34219512,68.45241463,68.55056098,68.64221951,68.73397561,68.83085366,68.93490244,69.04663415
Gabon,GAB,39.57012195,39.92804878,40.374,40.92495122,41.58541463,42.34439024,43.17936585,44.05234146,44.93331707,45.80380488,46.65526829,47.4867561,48.31073171,49.13470732,49.95868293,50.78514634,51.61460976,52.44707317,53.28102439,54.11297561,54.94895122,55.79792683,56.65495122,57.506,58.32909756,59.0927561,59.76095122,60.31068293,60.72746341,61.00531707,61.1457561,61.16178049,61.08543902,60.94721951,60.76868293,60.55785366,60.31329268,60.038,59.74895122,59.47404878,59.25180488,59.12119512,59.10558537,59.21785366,59.46378049,59.84256098,60.33987805,60.92212195,61.55280488,62.20502439,62.85653659,63.48868293,64.09534146,64.67087805,65.20302439,65.68441463
United Kingdom,GBR,71.12682927,70.87804878,70.92682927,70.82682927,71.62439024,71.62439024,71.57317073,72.12439024,71.72439024,71.72195122,71.97317073,72.27317073,72.12439024,72.32439024,72.52439024,72.72439024,72.77560976,73.22439024,73.17560976,73.27560976,73.67560976,74.02682927,74.17804878,74.37804878,74.77804878,74.62926829,74.92926829,75.2804878,75.3804878,75.58292683,75.8804878,76.08292683,76.43414634,76.38536585,76.88536585,76.83658537,77.08780488,77.21097561,77.1902439,77.3902439,77.74146341,77.99268293,78.14390244,78.44634146,78.74634146,79.04878049,79.24878049,79.44878049,79.6,80.05121951,80.40243902,80.95121951,80.90487805,81.00487805,81.30487805,81.60487805
Georgia,GEO,63.43185366,63.83185366,64.23434146,64.63882927,65.04180488,65.43678049,65.8187561,66.1822439,66.52573171,66.84921951,67.15921951,67.46619512,67.77717073,68.09112195,68.40258537,68.69456098,68.94358537,69.13565854,69.26629268,69.3394878,69.3762439,69.40402439,69.44929268,69.52804878,69.6412439,69.77485366,69.90080488,69.99263415,70.03534146,70.03246341,69.99960976,69.96082927,69.94773171,69.98234146,70.07568293,70.2357561,70.46604878,70.74746341,71.05790244,71.3817561,71.69339024,71.97068293,72.19856098,72.3695122,72.48104878,72.53519512,72.5424878,72.52507317,72.50312195,72.48973171,72.49804878,72.53617073,72.60363415,72.69846341,72.82063415,72.96612195
Ghana,GHA,45.83146341,46.26670732,46.68253659,47.07843902,47.45336585,47.80763415,48.14097561,48.4552439,48.75641463,49.04807317,49.33497561,49.62195122,49.91229268,50.20729268,50.5095122,50.81395122,51.11546341,51.40982927,51.69729268,51.98178049,52.27178049,52.57831707,52.91043902,53.27368293,53.6704878,54.10970732,54.60268293,55.13731707,55.69363415,56.24717073,56.75163415,57.15726829,57.43678049,57.57980488,57.59482927,57.50270732,57.34078049,57.1642439,57.02392683,56.95370732,56.98509756,57.13860976,57.39992683,57.75014634,58.17534146,58.65202439,59.15121951,59.64387805,60.10602439,60.52363415,60.89373171,61.22078049,61.52431707,61.82031707,62.11378049,62.4072439
Gibraltar,GIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,34.88639024,35.08112195,35.26039024,35.42517073,35.58092683,35.73160976,35.88160976,36.03843902,36.21158537,36.41007317,36.6434878,36.92043902,37.242,37.6092439,38.02468293,38.48326829,38.97695122,39.49963415,40.05026829,40.63080488,41.25878049,41.95570732,42.73117073,43.58319512,44.49636585,45.45473171,46.43534146,47.40519512,48.32931707,49.17819512,49.91885366,50.52734146,51.00409756,51.35553659,51.58758537,51.69670732,51.68387805,51.57802439,51.42246341,51.26453659,51.17380488,51.22285366,51.44453659,51.85046341,52.43390244,53.15692683,53.9562439,54.7575122,55.50158537,56.16356098,56.7432439,57.26065854,57.76112195,58.27960976,58.82490244,59.39895122
"Gambia, The",GMB,32.04221951,32.32563415,32.66109756,33.06209756,33.53763415,34.09319512,34.7322439,35.44326829,36.2112439,37.02417073,37.87056098,38.73741463,39.6137561,40.49012195,41.35697561,42.21036585,43.05326829,43.88868293,44.72009756,45.54202439,46.35095122,47.14485366,47.9182439,48.66163415,49.36802439,50.01943902,50.60043902,51.1075122,51.54319512,51.91695122,52.24573171,52.5515122,52.85621951,53.17934146,53.52990244,53.91095122,54.31858537,54.73787805,55.15682927,55.57041463,55.97802439,56.381,56.78121951,57.17863415,57.57173171,57.95658537,58.32831707,58.68456098,59.02295122,59.3435122,59.64573171,59.93056098,60.20139024,60.46217073,60.71385366,60.95743902
Guinea-Bissau,GNB,37.84043902,38.14329268,38.46721951,38.81370732,39.18126829,39.56587805,39.96002439,40.35717073,40.75085366,41.1395122,41.52168293,41.89990244,42.27917073,42.66246341,43.05168293,43.44873171,43.85692683,44.27319512,44.69602439,45.12046341,45.53860976,45.94363415,46.32973171,46.69453659,47.03963415,47.368,47.68802439,48.00760976,48.33470732,48.67239024,49.02429268,49.3935122,49.7752439,50.16107317,50.54409756,50.9124878,51.24897561,51.54790244,51.80702439,52.03046341,52.22704878,52.41156098,52.602,52.81217073,53.05104878,53.32190244,53.6232439,53.94780488,54.28668293,54.63819512,55.00053659,55.37365854,55.75778049,56.14965854,56.54821951,56.95039024
Equatorial Guinea,GNQ,36.73304878,37.0324878,37.33241463,37.63182927,37.93173171,38.23163415,38.53156098,38.83204878,39.13304878,39.43558537,39.73114634,40.01370732,40.2822439,40.54473171,40.81368293,41.11607317,41.48687805,41.94260976,42.48531707,43.1024878,43.76370732,44.4254878,45.04539024,45.59390244,46.06302439,46.45719512,46.79785366,47.12143902,47.45841463,47.82129268,48.22160976,48.65992683,49.12529268,49.60580488,50.0934878,50.58085366,51.05995122,51.52321951,51.96460976,52.38060976,52.76414634,53.11170732,53.4292439,53.72370732,54.00202439,54.27956098,54.57021951,54.88297561,55.22187805,55.58497561,55.95895122,56.32602439,56.66834146,56.978,57.25553659,57.50839024
Greece,GRC,68.16390244,68.54863415,68.89226829,69.18570732,69.42943902,69.638,69.83746341,70.05246341,70.30256098,70.58929268,70.90363415,71.22656098,71.535,71.81485366,72.06463415,72.29370732,72.51956098,72.76165854,73.03107317,73.32936585,73.64714634,73.9694878,74.279,74.56585366,74.82912195,75.0785122,75.32970732,75.59814634,75.8912439,76.68780488,76.93902439,77.13658537,77.38292683,77.3902439,77.63902439,77.58536585,77.68536585,78.13658537,77.83902439,77.98780488,77.88780488,78.38780488,78.64146341,78.84146341,79.03902439,79.23902439,79.43902439,79.43902439,79.93902439,80.18780488,80.38780488,80.73170732,80.63414634,81.28536585,81.43658537,81.58780488
Grenada,GRD,59.81592683,60.2495122,60.66958537,61.07617073,61.4707561,61.85282927,62.22292683,62.58153659,62.92817073,63.26429268,63.59043902,63.90709756,64.2137561,64.51192683,64.80058537,65.0822439,65.35541463,65.61958537,65.87726829,66.12695122,66.36965854,66.60536585,66.83558537,67.05929268,67.27802439,67.4907561,67.6984878,67.90073171,68.0974878,68.2897561,68.47502439,68.65380488,68.82560976,68.99139024,69.15419512,69.3175122,69.48631707,69.66163415,69.84746341,70.04429268,70.25160976,70.46792683,70.69073171,70.91602439,71.14280488,71.37258537,71.60690244,71.8467561,72.09014634,72.33407317,72.572,72.79641463,73.00329268,73.18909756,73.35334146,73.49953659
Greenland,GRL,,,,,,,,,,,,,,,,,,,63.41463415,63.95487805,63.4497561,63.07487805,63.19268293,63.3,63.46658537,63.83365854,64.24878049,64.65414634,64.58243902,64.66756098,65.06829268,65.03170732,65.19609756,65.58536585,65.90097561,65.64414634,65.76731707,65.79804878,66.15707317,66.40341463,66.96341463,67.60780488,68.16268293,68.43536585,68.80682927,69.22073171,69.51926829,69.98268293,70.21341463,70.46780488,70.85707317,71.06243902,71.29902439,71.8304878,,
Guatemala,GTM,46.70146341,47.21931707,47.75017073,48.296,48.85682927,49.43665854,50.0354878,50.64882927,51.27017073,51.89297561,52.50473171,53.09490244,53.65643902,54.18534146,54.68160976,55.14573171,55.5847561,56.00768293,56.42707317,56.84992683,57.28273171,57.73102439,58.19429268,58.67202439,59.16421951,59.66987805,60.18297561,60.70102439,61.22004878,61.73960976,62.26378049,62.79914634,63.34826829,63.91168293,64.48692683,65.0665122,65.64441463,66.21209756,66.76146341,67.28346341,67.77102439,68.21658537,68.62112195,68.99109756,69.3314878,69.65434146,69.97568293,70.30558537,70.65104878,71.01260976,71.38621951,71.75885366,72.11846341,72.45402439,72.76202439,73.04297561
Guam,GUM,61.22634146,61.72529268,62.21919512,62.707,63.1862439,63.65741463,64.11902439,64.57158537,65.01414634,65.44670732,65.86731707,66.2754878,66.67073171,67.05304878,67.42243902,67.77890244,68.12241463,68.45443902,68.7754878,69.0875122,69.39053659,69.68653659,69.97553659,70.25853659,70.53553659,70.80653659,71.06804878,71.32007317,71.56458537,71.80409756,72.04409756,72.28760976,72.54007317,72.80453659,73.08395122,73.38131707,73.69917073,74.034,74.38229268,74.7384878,75.0975122,75.45121951,75.79507317,76.12512195,76.43897561,76.74034146,77.03246341,77.32104878,77.6102439,77.89902439,78.18285366,78.45656098,78.71439024,78.95363415,79.17373171,79.37763415
Guyana,GUY,60.27873171,60.46209756,60.647,60.83090244,61.01229268,61.18717073,61.3484878,61.4932439,61.61939024,61.72739024,61.81821951,61.89582927,61.96670732,62.03485366,62.10380488,62.17560976,62.24980488,62.32595122,62.40258537,62.47973171,62.55482927,62.62782927,62.69668293,62.76290244,62.82807317,62.89529268,62.96821951,63.0495122,63.14221951,63.24790244,63.36756098,63.50217073,63.64909756,63.8047561,63.96704878,64.13346341,64.30092683,64.46646341,64.62804878,64.78363415,64.93119512,65.06970732,65.20065854,65.32507317,65.44292683,65.5532439,65.65653659,65.75382927,65.84660976,65.93682927,66.02641463,66.11878049,66.21587805,66.31765854,66.42614634,66.53936585
High income,HIC,68.49768302,68.88238199,68.86181651,69.07639931,69.48212938,69.59550566,69.8646857,70.0951615,70.03958101,70.244661,70.57131954,70.85170039,71.146475,71.31718823,71.72938357,72.07650821,72.33505321,72.68659961,72.84431609,73.16995204,73.19688133,73.55457584,73.88072691,73.98390736,74.26842492,74.389937,74.63667134,74.91192282,75.02565139,75.27442384,75.4316392,75.60488009,75.86152449,75.9429343,76.22719931,76.29244528,76.66644073,76.99918603,77.18360612,77.33820884,77.61678269,77.91327513,78.05537314,78.1797977,78.60094158,78.69842454,79.00269464,79.23508611,79.38339134,79.66030739,79.84218174,80.08194663,80.19796792,80.3808347,80.61483831,80.74130969
"Hong Kong SAR, China",HKG,66.96168293,67.5487561,68.10597561,68.62585366,69.10436585,69.54287805,69.94621951,70.32578049,70.69053659,71.04456098,71.3865122,71.45853659,71.45609756,72.1097561,72.61219512,73.36829268,72.8195122,73.3195122,73.57560976,73.67317073,74.67317073,75.32439024,75.42926829,75.27560976,76.02926829,76.43414634,76.68536585,76.88292683,77.08292683,77.02926829,77.3804878,77.88292683,77.67804878,78.03170732,78.52926829,78.68292683,79.62682927,80.12682927,80.13170732,80.38292683,80.87804878,81.42439024,81.47804878,81.32926829,81.7804878,81.5804878,82.37560976,82.32682927,82.37560976,82.77560976,82.97804878,83.42195122,83.4804878,83.83170732,83.9804878,84.27804878
Honduras,HND,46.28831707,46.96387805,47.63295122,48.289,48.92797561,49.54736585,50.14765854,50.73739024,51.32463415,51.91487805,52.51514634,53.13295122,53.77082927,54.4307561,55.1152439,55.82329268,56.55490244,57.30304878,58.06373171,58.83292683,59.61212195,60.40585366,61.21207317,62.02480488,62.83153659,63.6137561,64.35095122,65.03014634,65.64529268,66.19443902,66.68904878,67.14363415,67.57919512,68.0087561,68.43680488,68.85839024,69.2615122,69.63070732,69.95897561,70.24580488,70.49419512,70.71212195,70.91104878,71.10295122,71.29282927,71.48217073,71.67297561,71.85926829,72.04102439,72.21829268,72.39504878,72.57278049,72.754,72.93970732,73.12990244,73.32460976
Heavily indebted poor countries (HIPC),HPC,39.56002424,39.99429806,40.42101924,40.83879763,41.24783421,41.65044818,42.04997928,42.45000831,42.85284182,43.25918413,43.66914946,44.08237946,44.49555314,44.90456403,45.3057577,45.69443373,46.06579403,46.41893179,46.7556363,47.07794541,47.39086608,47.70031152,48.00871345,48.31450628,48.6132226,48.89121214,49.13138937,49.32270435,49.4632659,49.56447694,49.6498445,49.7474975,49.87892587,50.04950521,50.25155713,50.47994173,50.73718656,51.02843185,51.36011198,51.73955294,52.17742899,52.68462429,53.26292762,53.90680985,54.60455923,55.34084123,56.09826368,56.85666492,57.59680361,58.30389402,58.96646682,59.57860688,60.14651181,60.67593748,61.16724084,61.6223619
Croatia,HRV,64.60865854,65.0155122,65.4082439,65.78787805,66.15443902,66.51204878,66.86278049,67.20873171,67.54892683,67.88136585,68.2004878,68.50163415,68.77873171,69.0292439,69.25270732,70.00195122,70.45536585,70.74439024,70.53878049,70.42731707,70.17536585,70.34439024,70.48268293,70.27487805,70.21853659,70.88609756,71.41902439,71.4702439,71.48829268,71.84463415,72.1704878,72.18536585,71.24146341,71.52243902,71.80341463,72.08439024,72.36536585,72.49512195,72.31707317,72.64195122,72.80780488,74.51292683,74.71731707,74.61390244,75.5202439,75.24463415,75.83682927,75.70560976,75.91219512,76.16829268,76.47560976,76.77560976,76.92439024,77.12682927,77.47804878,77.27560976
Haiti,HTI,42.10009756,42.68395122,43.26380488,43.83619512,44.39858537,44.94204878,45.45860976,45.94229268,46.39107317,46.80839024,47.19965854,47.57670732,47.9484878,48.32346341,48.70417073,49.08726829,49.46495122,49.82787805,50.17365854,50.50429268,50.8282439,51.15685366,51.50046341,51.86390244,52.24760976,52.64753659,53.05368293,53.45463415,53.84295122,54.21368293,54.56931707,54.91441463,55.25595122,55.59846341,55.9405122,56.27565854,56.59495122,56.89290244,57.16902439,57.42626829,57.67604878,57.92978049,58.19936585,58.4952439,58.82092683,59.17946341,59.56992683,59.98241463,60.40653659,60.83378049,61.25319512,61.6552439,62.03436585,62.388,62.71314634,63.01078049
Hungary,HUN,68.00317073,68.93609756,67.86585366,68.87414634,69.38097561,69.07121951,69.82243902,69.40707317,69.2302439,69.31463415,69.16463415,69.05243902,69.66463415,69.51804878,69.24804878,69.29,69.57317073,69.84804878,69.39390244,69.61536585,69.06170732,69.13926829,69.35780488,68.97365854,69.02585366,68.97219512,69.17341463,69.65121951,70.02341463,69.46170732,69.31560976,69.37707317,69.11707317,69.10121951,69.4697561,69.79170732,70.32878049,70.70243902,70.55780488,70.67707317,71.24634146,72.24878049,72.34878049,72.3,72.64878049,72.64878049,73.09756098,73.15121951,73.70243902,73.90487805,74.20731707,74.85853659,75.06341463,75.56585366,75.76341463,75.96097561
IBRD only,IBD,48.70265292,49.22257484,49.82189119,50.56037846,51.42589335,52.39917456,53.41364678,54.41298911,55.37913092,56.2386121,57.03577204,57.73800924,58.3833155,58.99345971,59.58388459,60.10004125,60.61482743,61.0900851,61.53563939,61.93452938,62.30634018,62.67836604,63.03209745,63.34142538,63.62460498,63.95170105,64.32376352,64.62442033,64.91579857,65.18222417,65.44175898,65.69053252,65.89395483,66.08293835,66.33513452,66.62247192,66.96143127,67.31870138,67.65182869,67.93842026,68.25188245,68.57579036,68.87857596,69.18160353,69.49764255,69.78631275,70.11443797,70.42523948,70.71417844,71.02548525,71.30696304,71.60250652,71.86153187,72.11589743,72.34335635,72.55544022
IDA & IBRD total,IBT,47.57393809,48.08493572,48.66748763,49.36993551,50.17558881,51.06658868,51.98613351,52.88408063,53.74627262,54.51347786,55.22475555,55.85669311,56.44261128,57.00309754,57.5511925,58.04183368,58.53539563,58.99810271,59.43611293,59.83340437,60.20401954,60.57245028,60.92080148,61.22812833,61.50919293,61.8200682,62.16043037,62.43603289,62.69605093,62.93158369,63.1554121,63.37235277,63.54476098,63.71087907,63.93012328,64.18125386,64.4775484,64.7960531,65.09081405,65.35849501,65.65701,65.96854865,66.27287383,66.58788359,66.92221269,67.24279352,67.59903674,67.94414797,68.27134744,68.61169322,68.92197931,69.23511107,69.51357594,69.78210044,70.02402922,70.24842028
IDA total,IDA,41.91443581,42.45695791,42.99796734,43.53546537,44.0650523,44.57448927,45.04963584,45.48176099,45.86893974,46.2152367,46.5342606,46.84638838,47.17126783,47.52332553,47.90977937,48.33527767,48.79802749,49.28272062,49.77066423,50.24660852,50.6995155,51.16092976,51.56665859,51.94660996,52.30500353,52.63223263,52.92142871,53.17486924,53.38724525,53.58440901,53.75863343,53.92904626,54.10707812,54.29316899,54.49396091,54.71476594,54.9578887,55.21930105,55.49669156,55.80369169,56.14469728,56.52928924,56.95905102,57.43449649,57.94934697,58.49378303,59.0573118,59.62749611,60.18825967,60.72666354,61.23310031,61.7024605,62.13760262,62.54378434,62.92237258,63.27507351
IDA blend,IDB,43.59949247,44.25751788,44.89538345,45.50961745,46.10031489,46.66844352,47.21748066,47.75072439,48.27099568,48.77843794,49.27189389,49.75099565,50.2138146,50.65984016,51.08890083,51.50489701,51.91261757,52.31369282,52.7082592,53.09382888,53.46431402,53.81079925,54.13147609,54.40207284,54.63524376,54.82129405,54.96057908,55.06438167,55.12553363,55.16434621,55.18087968,55.16998515,55.14628218,55.10175933,55.05991846,55.02693458,55.01355808,55.02964654,55.06911502,55.15151863,55.29236981,55.49982799,55.77811628,56.11098554,56.50454897,56.94700671,57.42841891,57.93395003,58.44613306,58.94992619,59.4382176,59.89242819,60.30603558,60.68853703,61.03881152,61.35832808
Indonesia,IDN,48.64031707,49.26980488,49.88580488,50.48829268,51.07929268,51.66278049,52.24131707,52.81685366,53.39041463,53.96246341,54.53146341,55.09487805,55.64914634,56.19229268,56.72080488,57.23570732,57.73660976,58.225,58.70095122,59.16343902,59.60990244,60.03526829,60.43946341,60.82295122,61.1877561,61.53839024,61.88141463,62.22143902,62.5634878,62.90863415,63.25990244,63.61629268,63.97426829,64.32829268,64.67385366,65.00187805,65.30582927,65.58217073,65.82939024,66.04946341,66.24687805,66.43012195,66.6082439,66.78880488,66.97487805,67.16856098,67.3684878,67.56973171,67.76829268,67.96314634,68.15273171,68.33741463,68.51758537,68.69512195,68.8684878,69.03863415
IDA only,IDX,41.11123052,41.59918532,42.09428053,42.59535409,43.09605753,43.57794052,44.01856497,44.40335412,44.72786519,44.99756065,45.23263984,45.46316242,45.71909734,46.02200305,46.38286634,46.80702461,47.28983551,47.80821437,48.33471225,48.84818679,49.33531445,49.85238362,50.29453156,50.7245491,51.14121254,51.53543499,51.89671263,52.222652,52.509572,52.78569056,53.03928504,53.30192788,53.58254014,53.88589439,54.20950063,54.55819064,54.93001221,55.31415872,55.71023902,56.12885621,56.56886657,57.0404785,57.54413118,58.0884918,58.6617343,59.25516537,59.85814685,60.4595565,61.04404418,61.59966225,62.11612449,62.59424284,63.04081966,63.45961686,63.8531217,64.22299397
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.52926829,,,,,,,,77.96585366,,,,,,,,,,,,,
India,IND,41.1695122,41.78902439,42.41643902,43.0522439,43.69695122,44.35156098,45.01558537,45.68702439,46.36239024,47.04065854,47.7197561,48.39912195,49.07721951,49.74956098,50.41170732,51.0552439,51.67680488,52.2704878,52.83490244,53.36609756,53.86058537,54.31341463,54.7294878,55.11619512,55.48346341,55.84370732,56.21229268,56.59970732,57.01339024,57.45582927,57.92653659,58.42253659,58.92941463,59.43678049,59.93770732,60.4247561,60.89297561,61.34290244,61.77502439,62.19085366,62.59339024,62.98563415,63.37453659,63.76497561,64.15839024,64.56009756,64.97090244,65.3897561,65.81065854,66.23017073,66.63992683,67.03165854,67.40007317,67.73934146,68.05002439,68.33260976
Not classified,INX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,69.7965122,69.97826829,70.13407317,70.27292683,70.40129268,70.52314634,70.63843902,70.74514634,70.84429268,70.93787805,71.03143902,71.12853659,71.2322439,71.34556098,71.47202439,71.61660976,71.78278049,71.969,72.17373171,72.39346341,72.6232439,72.85609756,73.08807317,73.31368293,73.53146341,73.74236585,73.95141463,74.16253659,74.37770732,74.59590244,74.80909756,75.00526829,75.18095122,75.33612195,75.47680488,75.61756098,75.83170732,75.98536585,76.1804878,76.08292683,76.53658537,77.13414634,77.63414634,78.13902439,78.53902439,78.94390244,79.24146341,79.64146341,80.09512195,80.1902439,80.74390244,80.74634146,80.84634146,81,81.34878049,81.50243902
"Iran, Islamic Rep.",IRN,44.9455122,45.50895122,46.06580488,46.61807317,47.16980488,47.72814634,48.3007561,48.89221951,49.51058537,50.15834146,50.86397561,51.66158537,52.54446341,53.47880488,54.41046341,55.2124878,55.73092683,55.89641463,55.71121951,55.23958537,54.64043902,54.12787805,53.89909756,54.09290244,54.75387805,55.87141463,57.36365854,59.05031707,60.76182927,62.40190244,63.88287805,65.14534146,66.2035122,67.07821951,67.77139024,68.30592683,68.72214634,69.07631707,69.41556098,69.76595122,70.13719512,70.52165854,70.89843902,71.25385366,71.59363415,71.93070732,72.28363415,72.66321951,73.07309756,73.50919512,73.95619512,74.39460976,74.80282927,75.16541463,75.47819512,75.74263415
Iraq,IRQ,48.03068293,49.23163415,50.41836585,51.58941463,52.73682927,53.84312195,54.88641463,55.84880488,56.71790244,57.49234146,58.18768293,58.83058537,59.44102439,60.022,60.56114634,60.99665854,61.24819512,61.28153659,61.10631707,60.77339024,60.39402439,60.11004878,60.03868293,60.25141463,60.76682927,61.5495122,62.52002439,63.5485122,64.52429268,65.39443902,66.1317561,66.74095122,67.26443902,67.73543902,68.1527561,68.51026829,68.79729268,69.00678049,69.13856098,69.19592683,69.17931707,69.09,68.94202439,68.75731707,68.56012195,68.38168293,68.25502439,68.19653659,68.21431707,68.31246341,68.48217073,68.70473171,68.9507561,69.19546341,69.42560976,69.63460976
Iceland,ISL,73.42317073,73.50341463,73.72195122,73.04292683,73.54170732,73.86878049,73.3004878,73.78317073,74.00585366,73.77634146,73.93390244,73.5704878,74.45585366,74.45097561,74.51170732,75.57878049,76.97219512,76.37365854,76.64926829,76.77317073,76.84658537,76.52146341,77.03780488,76.84560976,77.57658537,77.60243902,77.99073171,77.33902439,77.08292683,78.14097561,78.03634146,77.99195122,78.7602439,78.93463415,79.24707317,77.98439024,78.77780488,78.88536585,79.60243902,79.35121951,79.65365854,80.6902439,80.50243902,80.96341463,80.99756098,81.50243902,81.15853659,81.45365854,81.6097561,81.75121951,81.89756098,82.35853659,82.91707317,82.06097561,82.86097561,82.86097561
Israel,ISR,,72.00658537,72.11219512,,,,72.28560976,71.5097561,71.05658537,70.9704878,71.21341463,71.71902439,71.07804878,71.69341463,71.66170732,72.04512195,72.95609756,72.95853659,73.20731707,73.50731707,73.87560976,74.26097561,74.1097561,74.45853659,74.80731707,75.20731707,74.95609756,75.25853659,74.43658537,76.30731707,76.60731707,76.75853659,76.50487805,77.15365854,77.40243902,77.45121951,78.10487805,78,78.14878049,78.65853659,78.95365854,79.40731707,79.45121951,79.64878049,80.14634146,80.15121951,80.55365854,80.50487805,80.95121951,81.40487805,81.60243902,81.65609756,81.70487805,82.05609756,82.15365854,82.05121951
Italy,ITA,69.12390244,69.7602439,69.1497561,69.24804878,70.31170732,70.17170732,70.92609756,70.95658537,70.78,70.81195122,71.55878049,71.80682927,72.07536585,72.02634146,72.73439024,72.64731707,72.99195122,73.36463415,73.69317073,74.00268293,73.94317073,74.35390244,74.81463415,74.6402439,75.3895122,75.47073171,75.77073171,76.2195122,76.37073171,76.8195122,76.97073171,77.0195122,77.4195122,77.72195122,77.92195122,78.17073171,78.52195122,78.82439024,78.97560976,79.42439024,79.77804878,80.12682927,80.22926829,79.98292683,80.7804878,80.78292683,81.28292683,81.43414634,81.48536585,81.63658537,82.03658537,82.18780488,82.23902439,82.6902439,83.0902439,83.4902439
Jamaica,JAM,64.30807317,64.87602439,65.39663415,65.87139024,66.30529268,66.69978049,67.05734146,67.38241463,67.68346341,67.96992683,68.25180488,68.54009756,68.83926829,69.15185366,69.47834146,69.81770732,70.16646341,70.51509756,70.85160976,71.166,71.44629268,71.681,71.86612195,72.00163415,72.08802439,72.1302439,72.13570732,72.11536585,72.0837561,72.04892683,72.01597561,71.98753659,71.96273171,71.94365854,71.93536585,71.94239024,71.96819512,72.01570732,72.08685366,72.18465854,72.31317073,72.47695122,72.67502439,72.90292683,73.15560976,73.42802439,73.71512195,74.00878049,74.30043902,74.58253659,74.8464878,75.0852439,75.29982927,75.49026829,75.65853659,75.80668293
